order_id, products
1320414,227 451 915 1040 1248 1748 2276 2313 2607 2885 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6502 6572 6953 8225 8227 8281 8439 8665 9223 9636 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17996 19694 20036 20171 21538 21548 21655 22378 22851 23624 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 35962 36002 36122 36210 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
1511003,227 451 915 1040 1248 1748 2276 2313 2607 2885 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6572 8225 8227 8281 8439 8665 9223 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17996 19694 20036 20171 21538 21548 21655 22378 22851 23624 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 35962 36002 36122 36210 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
190327,None
2520002,227 451 915 1040 1248 1748 2276 2313 2607 2885 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6572 8225 8227 8281 8439 8665 9223 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17996 19694 20036 20171 21538 21548 21655 22378 22851 23624 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 36002 36210 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
2917784,227 451 915 1040 1248 1748 2276 2313 2607 2885 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6572 8225 8227 8281 8439 8665 9223 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17996 19694 20036 20171 21538 21548 21655 22378 22851 23624 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 36002 36210 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
1570668,None
523478,227 451 915 1040 1248 1748 2276 2313 2607 2885 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6572 8225 8227 8281 8439 8665 9223 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17996 19694 20036 20171 21538 21548 21655 22378 22851 23624 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 36002 36210 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
247246,None
3014256,None
1531035,None
2127339,None
532553,None
2529358,None
190711,None
568784,227 451 915 1040 1248 1748 2276 2313 2607 3223 4046 4064 4819 5026 5439 5656 5833 6010 6109 6493 6572 8225 8227 8281 8439 8665 9223 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16523 16612 16862 17059 17202 17996 19694 20036 20171 21538 21548 21655 22378 22851 23624 23877 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 36002 36122 36210 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
711006,None
1172771,123 227 451 915 1040 1248 1748 2276 2313 2607 3223 4046 4064 4819 5026 5439 5656 5659 5667 5833 6010 6109 6493 6502 6572 6786 7113 8225 8227 8281 8439 8665 9118 9636 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16612 16862 17059 17202 17996 19693 19694 20036 20171 21538 21548 22378 22851 23624 23877 24645 24676 24915 25737 27009 27330 27924 28399 28407 28834 29033 29242 29489 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 36002 36122 36210 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40704 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
989253,None
674874,None
1660327,None
2375552,None
1999784,None
3186805,None
1697416,None
2220813,None
2470105,227 451 1040 1248 1748 2276 2313 2607 3223 4046 4064 4819 5026 5439 5656 5833 6010 6109 6493 6572 8225 8227 8281 8439 8665 9223 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17996 19694 20036 20171 21538 21548 21655 22378 22851 23877 24645 24676 24915 27009 27924 28399 28407 28834 29033 29242 29489 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 33604 35269 35495 35684 36002 36210 37143 37763 38439 38790 39036 39344 39388 40307 40418 40492 40832 41493 41981 42658 43619 43648 43894 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
999231,None
3330013,None
1093649,None
2223300,None
2757616,None
1650846,None
1561668,None
2183566,None
2157583,None
2603233,None
2248806,None
418482,None
1585687,None
2987600,None
2195814,None
647889,None
124867,None
3154853,None
1811587,None
3361352,None
1165862,None
23547,None
3101436,None
1223681,None
146345,None
2753790,None
1925324,None
3323575,None
821926,None
772505,None
1660152,None
1868749,None
2846396,None
1547885,None
1701855,None
2530745,None
911641,None
2523478,None
2016950,None
3006881,None
866882,None
3364311,None
2681804,None
2255290,None
1255882,None
1497508,None
1216346,None
3375268,None
87660,None
400822,None
2805011,None
1333564,None
42972,None
2804560,None
964845,None
2962259,None
542567,None
2122452,None
1559784,None
436204,None
2447620,227 451 915 1040 1248 1748 2276 2313 2607 2885 3209 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6502 6572 6953 8225 8227 8281 8439 8665 9223 9636 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17794 17996 19694 20036 20171 21538 21548 21655 22378 22851 23624 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 35962 36002 36122 36210 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
196332,None
2722734,None
1528954,None
1901254,None
897407,227 451 915 1040 1248 1748 2276 2313 2607 2885 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6572 6953 8225 8227 8281 8439 8665 9223 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17996 19694 20036 20171 21538 21548 21655 22378 22851 23624 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 35962 36002 36122 36210 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
70831,None
1915146,None
1918966,None
1939533,None
3216347,None
3095289,None
2066594,227 451 915 1040 1248 1748 2276 2313 2607 2885 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6572 8225 8227 8281 8439 8665 9223 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17996 19694 20036 20171 21538 21548 21655 22378 22851 23624 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 36002 36210 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
116284,None
3242778,227 451 915 1040 1248 1748 2276 2313 2607 2885 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6572 8225 8227 8281 8439 8665 9223 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17996 19694 20036 20171 21538 21548 21655 22378 22851 23624 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 36002 36210 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
417101,227 451 915 1040 1248 1748 2276 2607 2885 3223 4046 4064 4819 5026 5439 5833 6010 6109 6493 6572 8225 8227 8281 8439 8665 9223 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17941 17996 19694 20036 20171 21538 21548 21655 22318 22378 22851 23877 23946 24084 24645 24676 24915 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35684 36002 36210 37143 37763 38439 38790 39036 39344 39388 40060 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
767202,None
190528,None
2398463,None
1808084,None
1888426,None
1117607,None
1163417,None
1135534,None
3263569,None
1612992,None
2262372,None
1304141,None
3054025,None
2630372,None
2236776,None
1723692,None
2824697,None
3000231,None
507993,None
2567576,None
973635,None
2735719,None
299619,None
337098,None
2130364,None
588110,None
1962337,None
590691,None
1304220,None
2431021,None
1106908,None
1245098,None
2169962,None
1718091,None
3269968,None
2534323,None
1254575,None
1037676,None
1077950,None
2141355,None
2204635,None
2532442,None
2200946,None
3099216,None
493506,None
3268184,None
1845096,None
1185071,None
701232,None
1869666,None
976876,None
177130,None
2079329,None
3249033,None
2571271,None
3164973,None
922854,None
1763669,None
900327,None
1895796,None
464900,None
3236209,None
2562101,None
3317464,None
1117299,None
2371615,None
41564,None
2148398,None
1269332,None
1020211,None
1511394,None
600903,None
2945961,None
1252481,None
3058322,None
2322514,None
186666,None
247394,1748 
3399832,None
649152,1748 
2497712,None
3032372,None
754764,None
1883312,None
1792013,None
3254516,None
1367818,None
654228,None
1787895,None
763160,None
1752016,None
1698919,None
1568874,None
986196,None
2060770,None
2950496,None
1537540,None
3348458,None
1450087,None
176673,None
3178416,None
2880962,None
2984925,None
1997236,None
1600937,None
2358779,None
1823164,None
47746,None
1064902,None
3004475,None
2793594,None
519663,None
1420948,None
2051039,None
1956032,None
1247531,None
792859,None
2168060,None
3281943,None
1255236,None
1093495,None
677630,None
1407624,None
128387,None
1231452,1748 
815087,None
1297210,1748 
1617634,None
1514615,None
2339271,None
2563847,None
663788,None
2260568,None
369608,None
3332526,None
431561,None
902096,None
3332393,None
394412,None
552517,None
2822792,None
2013335,None
1793923,None
895256,None
1695479,None
2924722,None
1412969,None
1758010,None
1526153,None
2688139,None
876117,None
374071,None
2820827,None
2554064,None
3172722,None
3073455,None
1545921,None
1036795,None
997539,None
1937282,None
1342462,None
1812228,None
2320656,None
2939923,None
432634,None
3323915,None
820843,None
1482195,None
442324,None
3005193,None
2900580,None
3200262,None
2794302,None
310203,None
3066558,None
3085249,None
968806,1748 
1190125,None
3079220,None
880033,None
508994,None
2500017,None
484028,None
2823088,None
2810289,None
997074,None
1024383,None
3221090,None
2777923,None
2702475,None
1427903,None
1613660,None
1826819,None
2059365,None
1373658,None
1653673,None
545867,None
2995777,None
3212843,None
2167620,None
1914536,None
180970,None
2677841,None
1021862,None
479030,None
644979,None
552274,None
1834217,None
1467787,None
1546114,None
1877988,None
3351851,None
2837535,None
3236967,None
1415715,None
409742,None
1559045,None
2915196,None
2676581,None
3195102,None
136084,None
1373405,None
1556729,None
2026519,None
3062369,None
777729,None
959275,None
2040235,227 451 915 1040 1248 1748 2276 2313 2607 2885 3209 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6056 6109 6493 6502 6572 6786 6953 8225 8227 8281 8439 8665 9118 9223 9636 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17794 17996 19227 19694 20036 20171 21538 21548 21655 22318 22378 22851 23624 23877 23946 24084 24645 24676 24731 24915 25737 27009 27530 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 35962 36002 36122 36210 36603 37143 37763 38439 38790 38862 39036 39344 39388 39839 40060 40307 40418 40492 40832 40846 41493 41801 41981 42658 43041 43497 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47104 47690 47929 48969 49434 49627 
150616,None
853666,123 227 451 866 915 1040 1248 1748 2276 2313 2531 2597 2607 3096 3209 3223 4046 4064 4747 4806 4810 4819 4903 5026 5439 5656 5659 5833 6010 6056 6109 6493 6502 6572 6786 6953 7113 8227 8281 8439 8665 8827 9118 9636 9794 10335 10523 10531 10692 10829 11164 11249 12014 12028 12063 12112 12298 12493 12838 12934 13160 13542 13625 14544 15005 16368 16396 16612 16862 17202 17462 17794 17996 19693 19694 19842 20036 20171 21538 21548 21655 21843 22159 22378 22811 22851 23613 23624 23825 23877 23946 24645 24676 24731 24915 25025 25737 27009 27330 27530 27924 28180 28399 28407 28667 28834 29033 29242 29489 29723 30198 30417 30489 30522 30763 31885 32141 32149 32410 32844 33029 33078 33212 34064 34355 34524 34819 34946 35269 35495 35559 35684 35962 36002 36122 36210 37143 37537 37763 38122 38439 38790 39036 39344 39388 40060 40307 40406 40418 40492 40704 40832 40846 41493 41801 41981 42658 43041 43497 43619 43648 43894 44160 44482 44654 44809 45312 45423 45678 45685 45773 46262 46333 46874 47040 47086 47104 47466 47690 47929 48969 49434 49504 49627 
43444,None
2237200,None
2809722,None
1815470,None
1733772,None
1789863,227 451 915 1040 1248 1748 2276 2313 2607 2885 3209 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6056 6109 6493 6502 6572 6786 6953 8225 8227 8281 8439 8665 9223 9636 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17794 17996 19227 19694 20036 20171 21538 21548 21655 22318 22378 22851 23624 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 35962 36002 36122 36210 36603 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43041 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47104 47690 47929 48969 49434 49627 
3191870,None
1131674,None
3416128,None
2532887,None
813469,None
2244284,227 451 915 1040 1248 1748 2276 2313 2607 2885 3209 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6572 6953 8225 8227 8281 8439 8665 9223 9636 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17794 17996 19227 19694 20036 20171 21538 21548 21655 22318 22378 22851 23624 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 35962 36002 36122 36210 36603 37143 37763 38439 38790 38862 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
873248,227 451 915 1040 1248 1748 2276 2313 2607 2885 3209 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6572 6953 8225 8227 8281 8439 8665 9223 9636 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17794 17996 19227 19694 20036 20171 21538 21548 21655 22318 22378 22851 23624 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 35962 36002 36122 36210 36603 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
564846,None
1403804,None
3193941,None
130966,227 451 915 1040 1248 1748 2276 2313 2607 2885 3209 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6502 6572 6953 8225 8227 8281 8439 8665 9223 9636 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17794 17996 19227 19694 20036 20171 21538 21548 21655 22318 22378 22851 23624 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 35962 36002 36122 36210 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
1146988,227 451 915 1040 1248 1748 2276 2313 2607 2885 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6502 6572 6953 8225 8227 8281 8439 8665 9223 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17794 17996 19227 19694 20036 20171 21538 21548 21655 22318 22378 22851 23624 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 35962 36002 36122 36210 37143 37763 38439 38790 38862 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
2639923,None
2439902,None
2088770,None
685408,None
1900692,None
991123,None
853128,227 451 915 1040 1248 1748 2276 2313 2607 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6502 6572 6786 6953 8225 8227 8281 8439 8665 9223 9636 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17996 19694 20036 20171 21538 21548 21655 22378 22851 23624 23877 23946 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 35962 36002 36122 36210 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
3142202,None
747729,None
535514,227 451 915 1040 1248 1748 2276 2313 2607 2885 3223 4046 4064 4819 5026 5439 5656 5659 5833 6010 6109 6493 6572 8225 8227 8281 8439 8665 9223 9794 10335 10523 10531 10692 11164 11249 12028 12063 12298 12493 12838 12934 13625 14544 15005 15011 16368 16396 16416 16523 16612 16862 17059 17202 17996 19694 20036 20171 21538 21548 21655 22378 22851 23877 23946 24084 24645 24676 24915 25737 27009 27924 28399 28407 28834 29033 29242 29489 29897 30198 30417 30489 30522 30763 31885 32149 32410 32844 33029 33078 33212 35269 35495 35559 35684 36002 36210 37143 37763 38439 38790 39036 39344 39388 40060 40307 40418 40492 40832 41493 41801 41981 42658 43619 43648 43894 44654 45312 45423 45685 45773 46262 46874 47040 47086 47929 48969 49434 49627 
1996056,None
