order_id,products
3420443,13429 25991 38393 38992 42650 
824108,13429 25991 38393 38992 42650 
1629118,None
802799,13429 25991 38393 38992 42650 
939897,None
3102102,13429 25991 38393 38992 42650 
271940,None
1012676,None
2234559,None
3273562,None
2468641,38393 38992 42650 
2614426,None
194521,None
3347828,38393 38992 42650 
3250568,None
2930386,None
766341,38393 38992 42650 
3076717,None
1487407,38393 38992 42650 
2710331,None
3247057,None
3189328,None
1348709,38393 38992 
1099040,38393 38992 
2019113,38393 38992 
1744096,None
1728032,13429 14406 25991 38393 38992 42650 
209841,13429 14406 25991 38393 38992 42650 
3140403,None
252899,None
1695122,13429 14406 25991 38393 38992 42650 
2705080,None
1843097,13429 25991 38393 38992 42650 
135146,13429 25991 38393 38992 42650 
2349308,None
2926970,None
1794624,None
2006990,13429 25991 38393 38992 42650 
314069,None
3203352,13429 25991 38393 38992 42650 
3231128,13429 25991 38393 38992 42650 
752931,None
1691247,None
2685430,38393 38992 42650 
3870,None
1121204,None
706563,None
2489444,38393 38992 42650 
830391,None
1944223,None
2940489,38393 38992 42650 
2558117,38393 38992 42650 
3407573,38393 38992 42650 
1569349,None
232071,None
2625749,None
460209,None
1638384,None
808896,None
1690515,None
830712,None
748403,38393 38992 
3415252,None
408433,None
630562,38393 38992 
1059953,None
2039476,38393 38992 
2176640,38393 38992 
2050498,None
572968,None
1197863,None
3339065,38992 
2321563,None
2451768,None
206203,38992 
596748,None
1049492,None
2114409,None
2347414,None
2256091,None
668645,None
1681724,None
1233607,None
2425608,None
3104645,38393 38992 42650 
852246,None
2705449,38393 38992 42650 
1958343,None
329725,None
3362719,None
1099907,None
2728814,38393 38992 
483352,None
3337294,None
606600,None
411213,None
472771,None
1738855,None
2673146,None
677807,None
3102453,None
2756557,None
3259746,None
2850550,None
160369,None
657432,None
2885386,38992 
2106287,None
3061648,None
209726,None
764686,None
2749849,None
2323223,None
522324,None
1147611,None
949544,None
309527,None
2376879,None
1895796,None
2228373,None
381159,None
2863510,None
1462547,None
102648,None
1414660,None
2228533,None
2449915,None
2113739,None
1213080,None
1926727,None
567832,None
3351341,None
2089873,None
2631917,None
274736,None
2421701,None
1205401,None
692838,None
1695607,None
1624690,None
1213797,None
262964,None
213734,None
1237755,None
3309206,None
1467272,None
2425593,None
1754321,None
1548776,None
1815227,None
2887436,None
1026128,None
1527859,None
760977,None
2858484,None
3274223,None
3081176,None
823301,None
174346,None
1656916,None
658181,None
3255059,None
2927168,None
3151794,None
2999366,None
34417,None
2741952,None
3373617,None
2905157,None
1857985,None
1986681,None
1791871,None
298425,None
2544599,None
1526104,None
1351301,13429 25991 38393 38992 42650 
1311964,None
805947,13429 25991 38393 38992 42650 
1212220,None
3277549,None
388474,None
1399295,13429 25991 38393 38992 42650 
3157286,13429 25991 38393 38992 42650 
744110,None
2953085,None
3075634,None
985407,None
923916,25991 38393 38992 42650 
1989303,None
543479,None
1210817,None
1106573,None
1642123,None
1310797,None
1029002,None
714813,None
973568,38393 38992 42650 
676430,None
2731346,None
438586,None
39195,None
488511,None
621595,None
1324566,None
3174829,None
1707218,None
122520,None
314945,None
3303618,None
1032985,None
2368143,None
2922112,None
2909555,None
1641286,None
3104204,None
3341590,None
1502193,None
478052,None
1522668,None
3034757,None
2035503,None
355201,None
3231200,None
1800765,None
2266627,None
2878889,None
415258,None
2302974,None
2944060,None
152498,None
1113343,None
1477861,None
995358,None
1583927,None
119739,None
471462,None
1735698,None
2315416,None
434808,None
165533,None
2516777,None
1861142,None
985258,None
1899250,None
3263101,None
1925525,None
3191580,None
176388,None
3189426,None
3249033,None
1753947,None
1473982,None
1819381,None
539485,None
359744,None
1659320,None
494268,None
167103,None
1905937,None
609403,None
1447354,None
688588,None
3025480,None
1724921,None
1902946,None
2311037,None
430765,None
759110,None
1325885,None
52283,None
2395239,None
1468089,None
2497431,None
2493685,None
722171,None
3386173,None
2319527,25991 
1834417,None
3227056,None
970971,None
1280684,None
490259,None
1545033,None
1071867,None
931799,None
1572674,None
2692747,None
909919,None
1236392,None
961020,None
2643652,None
1270009,None
381830,None
29737,None
1467629,None
1428258,None
132098,None
1504122,None
3215477,None
2730658,None
1199637,None
1266461,None
2614690,None
1709212,None
1209395,None
2166588,None
1155412,None
3233620,None
333464,None
3177313,None
1875814,None
439557,None
1531903,None
972359,None
1467079,None
2095661,None
1932032,None
1131045,None
631430,None
752026,None
1710221,None
1027948,None
3224961,None
2969431,None
3188016,None
2067755,None
2152328,None
1821634,25991 
2768438,25991 
3286334,None
61423,25991 
2873658,25991 
2430042,25991 
78025,None
2779268,None
707298,None
2520408,None
1169141,None
3114130,None
732990,None
488787,None
2633191,None
3387590,None
471077,None
565730,None
2946218,None
2269498,None
2458990,None
3225522,None
3386813,None
352855,None
2261911,None
302445,None
2598880,None
2423596,None
1502205,None
3280300,None
1024410,None
1277720,None
1873524,None
1434369,None
3382449,None
496478,None
1664783,None
614647,None
3178060,None
2022451,None
3058323,None
1385554,None
1225875,None
2705652,None
1829370,None
2331709,None
2752022,None
1985119,None
2032725,None
3416311,25991 
2915876,None
807227,None
1821922,None
3364999,None
1656070,None
2693992,None
1827675,None
2127523,None
2463200,None
55288,None
317310,None
864773,None
1359613,None
2581843,None
2044365,None
2237206,None
1223256,None
1753360,None
1102178,None
1529193,None
1652821,None
38429,None
3108191,None
2180128,None
686443,None
3339210,None
2412149,None
2908632,None
275437,None
1240109,None
288519,None
142726,None
1902415,None
2211494,None
1596939,None
1923031,None
929856,None
3276196,None
2306892,None
271661,None
465497,None
1779187,None
667037,None
2830987,None
2320412,None
917367,None
3027312,None
2674633,None
2008069,None
2145129,None
1052945,None
2774099,None
188552,None
894890,None
2422538,None
1592381,25991 
2691253,25991 
2242422,25991 
1732234,None
3184631,None
2307631,None
3382625,25991 
2935270,25991 
365450,25991 
432785,None
241562,25991 
858781,None
614904,25991 
105238,None
3297999,25991 
2475334,None
769174,None
3031820,None
2818058,None
2961112,None
1639430,None
2818596,None
2768961,None
554001,None
445127,None
390407,None
929091,None
1597724,None
2730583,None
55125,None
2667291,None
2631559,None
2677085,None
38949,None
363740,None
728207,None
58584,None
1111099,None
1948842,None
1399687,None
2745868,None
2597997,None
2095613,None
1077454,13429 14406 25991 38393 38992 42650 
3382546,None
620504,None
1385519,None
1817821,13429 14406 25991 38393 38992 42650 
477008,13429 14406 25991 38393 38992 42650 
1259153,13429 38992 42650 
105606,None
811433,None
1358830,13429 14406 25991 38393 38992 42650 
3147192,None
1294459,13429 14406 25991 38393 38992 42650 
1186877,None
2366773,13429 14406 25991 38393 38992 42650 
211831,None
1660033,13429 14406 25991 38393 38992 42650 
1728377,None
20235,None
2456795,None
2862096,13429 38992 
3034714,None
1331266,38393 38992 42650 
402447,None
3030875,None
1836201,None
1507569,None
626245,None
191580,None
1728608,None
1101490,None
2642724,38393 38992 42650 
2995606,None
825064,None
1617634,None
1942998,None
2574436,None
1539981,38393 38992 42650 
971520,38393 38992 42650 
2400674,38393 38992 42650 
2302161,38393 38992 42650 
1108548,None
2867876,None
2520611,None
2877894,None
2679712,38393 38992 
974289,38393 38992 
2059464,None
903901,None
3387780,None
1730007,38393 38992 
3363800,25991 
959919,25991 
1155149,None
337107,25991 
3353353,None
2604153,None
712825,None
210065,None
1035372,None
937590,None
1351851,None
2443165,None
1035791,None
1191357,None
1473289,None
287464,None
3384235,None
1705525,None
3114980,None
1410421,None
883805,None
351154,None
3406683,None
1736673,None
1339439,None
2415315,None
1197744,None
1935705,None
218070,None
1351856,None
2669285,None
2071349,None
2705476,None
1898046,None
1411211,None
2152822,None
482020,None
3171950,None
2850059,None
1864765,None
57286,None
561053,None
3408272,None
595415,None
1943911,None
449688,None
2334419,None
2165282,None
278241,None
282892,None
1318329,None
1101885,25991 
3381109,None
2760823,None
2203023,None
1703063,None
306268,None
2411706,None
3168665,None
3269694,None
2145970,None
773679,None
3269611,None
2889391,None
339159,None
3335668,None
643677,None
1371417,None
2372414,None
2056363,None
2483560,None
2738245,None
2647325,None
877683,None
3257021,None
1727655,None
1031907,None
123315,None
1481402,None
3110756,None
3372359,None
3176231,None
1250219,None
2580811,None
318189,None
2979469,None
330949,None
501625,None
2078882,None
2843703,None
1426578,None
950656,None
2130296,None
1406489,None
2001595,None
2253718,None
2710131,None
1207854,None
3207598,None
414011,None
152431,None
312078,None
309717,38393 38992 42650 
1852009,None
1574548,38393 38992 42650 
3082443,None
204422,None
1513071,None
3034569,None
2332853,None
1842342,None
3192030,None
1181851,None
1358624,None
2063460,None
3165389,None
201029,None
1087296,None
733977,38393 38992 
1289084,None
1117223,38393 38992 
2065956,None
851476,38393 38992 
80406,None
2133187,None
3313866,None
3309132,38992 
1551662,None
351165,None
3116474,None
1439377,None
1408561,None
2617067,None
1760470,None
985822,None
2821848,None
794591,None
1628421,None
2250384,None
2364890,None
128324,None
3063423,None
3382953,None
193751,None
2363463,None
388785,None
1831651,None
229552,None
2128730,None
844029,None
643288,None
1422308,None
2450420,None
540927,None
221383,None
929516,None
3319188,25991 
2499414,None
3366544,None
3049891,25991 
698318,None
2638120,None
2091529,None
91850,None
1751886,None
2777467,None
13680,None
2786013,None
2673265,None
115229,None
868427,None
2071820,None
1305664,None
2195920,None
1742250,None
68550,None
1532776,None
1964771,None
1920062,None
2988136,None
2162144,None
1997300,None
3380026,None
1787515,None
280248,None
2405579,None
2380191,None
553155,None
639977,None
2157488,None
1909673,None
2238033,None
702134,None
888534,None
1127864,None
468520,None
1214498,None
352086,None
1479187,None
2455529,None
1647840,None
2547687,None
565190,None
703025,None
2129603,None
1256196,None
526256,None
795044,38393 38992 42650 
2189658,None
1546928,38393 38992 42650 
2694683,None
1349702,None
1483296,None
395006,None
1982453,None
998407,None
1318808,None
1557169,None
2273277,None
671311,38393 38992 
1420789,None
1269564,None
1282625,None
1845983,None
3519,None
99674,None
2440071,None
1307041,None
3272492,38992 
95557,38992 
180602,None
2531259,None
1246277,None
3135927,None
1315818,None
3322774,None
1982328,None
2462781,None
2502401,None
1761243,None
646357,None
2536214,None
1024312,None
2945289,None
2706577,None
1508942,None
2177267,None
1420201,None
1590547,None
2745659,None
2435470,25991 
1156454,None
167674,25991 
482948,None
568837,None
1815478,None
1845341,25991 
586585,None
2250744,None
1624368,25991 
447273,25991 
1887969,None
2180015,None
3158530,25991 
1789010,None
2738434,None
3008069,None
679196,25991 
3013569,None
2761705,None
133551,None
2120379,None
24131,None
2666869,None
1206064,None
1222099,None
3266843,None
176888,None
1225841,None
3204596,None
2812364,None
1742645,None
34218,None
3305742,None
1696042,None
354720,None
951046,None
1485294,None
2869091,None
2214534,None
1265475,None
2393033,None
150155,None
1527526,None
1238084,None
3375152,None
320092,None
136938,None
308448,None
1821149,None
1584079,None
2437221,None
334371,25991 
1194174,None
1251611,None
426349,None
1179932,None
198426,None
3119766,None
617596,25991 
856792,25991 
1576865,25991 
1556898,None
3192392,25991 
2377536,None
237050,None
2882534,None
1213562,None
3240183,None
1799432,None
1350179,None
833648,None
1475965,None
2156457,None
2611956,None
635983,None
2054841,None
1698121,None
2652742,None
1313451,None
1440907,None
2275686,None
963924,None
3345019,None
3220387,None
3104046,None
864288,None
2324186,None
2814133,None
2679789,None
3099813,None
2169402,None
2401331,None
3035190,None
1664333,None
1154310,None
2764929,None
2724081,None
2678677,None
1828161,None
3384792,None
699309,None
786169,25991 
1663868,25991 
1761083,None
2018546,None
2584671,None
1728379,None
534280,None
1584258,None
1693304,None
1841428,None
1917166,None
1722228,None
116890,None
3417839,None
2372299,None
2861808,None
1097828,None
2957199,None
3145091,None
1862801,None
1170123,None
1670625,None
2626899,None
109730,None
3110816,None
2965229,None
2663092,None
349986,None
1593016,None
1750978,None
3413097,None
1540391,None
447918,None
2102728,None
2286028,None
274787,None
2715789,None
2478178,None
1343927,None
12846,None
1333925,None
2259176,None
1395301,None
1736121,None
2130298,None
1524109,None
2228694,None
3310878,None
3199976,25991 
183871,None
2295476,None
2434863,None
809881,25991 
2105909,None
3274255,None
1363006,None
816199,25991 
3149719,None
991843,None
1378288,None
2382021,None
1997404,None
1087329,25991 
2277717,25991 
2955703,25991 
1471857,25991 
2078470,None
2697378,25991 
676865,None
2879548,None
270031,None
1187806,None
2785839,None
1582681,None
1006722,None
3364112,None
1747794,None
3244983,None
3037513,None
2071567,None
3302616,None
403112,None
1221038,None
1006373,None
2103276,None
497871,None
141594,None
3117887,None
508387,None
713642,None
1803065,None
2778237,None
2642818,None
720622,None
3242741,None
2254032,None
456652,None
34632,None
2842934,25991 
866979,None
1248556,None
1201802,25991 
180970,25991 
2354223,25991 
2441944,None
894083,None
3297727,25991 
3194606,25991 
541279,25991 
134643,None
3331286,None
2183813,None
2849592,None
2693691,None
543183,None
2472725,None
1379023,None
1779322,None
985556,None
2340805,None
3182361,None
39522,None
87588,None
2305593,None
3231596,None
874869,None
119368,None
2873170,None
7298,None
3195415,None
245382,None
402553,None
1592575,None
2138572,None
2766675,None
3299608,None
2779647,None
801027,None
273565,None
3287731,None
3243939,None
803353,None
3239424,None
3066659,None
2812741,None
1172521,None
1310634,None
1442767,None
2117883,None
2632555,None
3059339,None
14484,None
2998941,None
1167583,None
1853795,None
602712,None
3113273,None
102709,None
543762,None
2710121,None
3381270,None
1237684,None
955979,None
1319659,None
43314,None
1210564,None
2727485,None
3068489,None
1684821,None
1246059,None
732110,None
1297268,None
2567662,None
1086802,None
701169,None
1289401,None
3363431,None
99257,None
1514615,None
1659238,None
555962,None
3363659,None
2651704,None
992196,None
2361352,None
2131111,None
672954,None
863597,None
718407,None
2793498,None
373985,None
1603722,None
260726,None
1512704,None
484975,None
3085933,None
610666,None
2854154,None
2850681,None
2059395,13429 14406 25991 38393 38992 42650 
2945422,None
2364756,None
449278,None
1302127,None
205849,None
2129146,None
363621,13429 25991 38393 38992 42650 
2250987,None
2783752,13429 25991 38393 38992 42650 
1072578,None
2250573,13429 25991 38393 38992 42650 
397381,13429 25991 38393 38992 42650 
635749,None
814778,None
166150,None
170313,None
527857,None
646497,38393 38992 42650 
1155062,None
1963520,38393 38992 42650 
355022,None
1256329,38393 38992 42650 
2627840,None
246321,None
495751,38393 38992 42650 
2260886,None
1256653,None
974850,None
222173,None
1368282,None
485839,None
1064642,None
2422117,None
1118127,None
892216,None
2421149,None
3034270,None
2312205,None
2028497,None
683826,None
1698073,None
3326438,None
1019638,None
3221091,None
642050,None
1604886,None
2876773,None
2955081,None
3005552,None
1945446,25991 
674034,None
1690951,25991 
2811889,None
194564,25991 
1440025,None
1769063,25991 
3052679,25991 
1452197,None
3012733,None
910676,None
2141898,None
2532422,None
2523138,None
1850735,25991 
395528,None
1194346,None
1894939,None
283845,None
1240650,None
366475,None
105239,None
2534731,None
474399,None
1306909,None
3312844,None
1663930,None
1918864,None
1941120,None
1779038,None
3168147,None
1906488,None
253558,None
3262075,None
1951281,None
722712,None
1505127,None
141613,None
2907495,None
2032376,None
556134,None
1964484,None
1963445,None
1857952,None
1772486,None
871478,None
2216640,None
1937241,None
164221,None
1438130,25991 
2860574,25991 
3191049,25991 
1148521,None
1869429,None
3212327,None
174041,25991 
1209664,None
3268702,None
376968,None
1250063,None
267418,25991 
659083,None
2583759,25991 
1341160,25991 
90382,25991 
3217011,None
2334432,None
1831907,None
212472,None
2845842,None
1736953,None
555297,None
2598330,None
1757055,None
3193745,None
2849976,None
1292341,None
74540,None
3371473,None
81787,None
2255291,None
1332230,None
920815,None
944645,None
2801337,None
310380,None
1966875,None
551999,None
1437163,None
2674069,None
891023,None
1608530,None
664870,None
1117184,None
3077689,None
1041104,None
684838,None
2444918,None
1214426,None
3181567,None
1958892,None
3352598,None
1903631,None
18511,13429 25991 38393 38992 42650 
872769,None
744766,None
2822235,None
1476105,38393 38992 42650 
152681,None
2012077,None
3026045,38393 38992 42650 
2289733,None
1345825,38393 38992 42650 
64170,None
1601506,38393 38992 42650 
2481014,None
1084015,None
2486902,None
700429,None
928750,None
2692346,None
3306983,38393 38992 
1503338,None
325387,None
3162443,None
3077347,None
1310236,None
747457,None
867838,None
1427138,None
558639,38992 
1616952,None
614009,38992 
2382810,None
1166069,None
2374837,None
1942601,None
2717936,None
1815677,None
38536,None
2394231,None
912310,None
283615,None
2322471,None
1233675,None
63793,None
2582371,None
2409400,None
1692847,None
1505917,None
1203240,None
101750,None
2078103,13429 25991 38393 38992 42650 
434683,None
2553497,None
2995682,None
228657,None
974847,None
2767446,38393 38992 42650 
1576102,None
2649488,None
3145682,None
1536018,38393 38992 42650 
2803492,None
1550568,None
2787360,38393 38992 42650 
1660948,None
1970690,None
2905196,None
2496054,38393 38992 42650 
2698170,None
3078305,None
230350,38393 38992 
1574639,38393 38992 
2235145,None
3287552,38393 38992 
608276,None
3278381,None
1454534,None
227373,None
2001435,None
2063686,None
2234196,None
3409671,38992 
2918756,38992 
3146045,38992 
408124,None
1266758,38992 
2122087,None
1241529,38992 
765756,None
399252,None
1142721,None
1236952,38992 
1009697,None
3101860,None
2378687,None
740363,None
323778,None
822780,None
1028915,None
1200870,None
1422407,None
2911200,None
979880,None
277708,None
2574614,None
3172181,None
1776249,None
1989549,None
2855549,None
1964134,None
1070439,None
2208965,None
1412637,None
1477286,None
2445336,None
2665777,None
2433847,None
1849914,None
450325,None
115872,None
854047,None
2555210,None
676544,None
2651201,None
746725,None
834270,None
3331276,None
3245558,None
807489,None
1318657,None
3154293,None
556591,None
203585,None
1621643,None
2790896,None
311645,None
2288936,None
1873458,None
682469,None
721086,None
2277305,None
2877077,None
999315,None
1284299,None
3253930,None
871668,None
241845,None
2582541,None
1442974,13429 25991 38393 38992 42650 
1301494,None
2294478,None
1226940,None
42748,None
2120479,None
1359735,None
2767179,None
3033414,None
1283774,None
1843235,13429 25991 38393 38992 42650 
1209985,13429 25991 38393 38992 42650 
2654601,None
1648597,13429 25991 38393 38992 42650 
1167045,None
2977834,None
1103396,13429 38393 38992 42650 
1830582,None
1250917,38393 38992 42650 
1355980,38393 38992 42650 
1951670,None
3195946,None
1362017,38393 38992 
3351429,38393 38992 
2189119,38393 38992 
407948,None
329582,None
2924740,None
1459343,38393 38992 
524814,None
1345791,None
350585,None
